ID,Title,Genre,SinopsisPalabra,Sinopsis
34825,Keppeki Danshi! Aoyama-kun,Comedy.Sports,"He.is.charming,.cool,.athletic,.a.good.cook,.but.more.importantly,.he's.a.clean.freak..Aoyama.is.idolized.and.respected.by.everyone,.but.they.can.only.admire.him.from.afar.due.to.his.mysophobia..Despite.that,.he.plays.soccer—a.rather.dirty.sport!.As.the.playmaker.for.Fujimi.High.School's.soccer.club,.Aoyama.avoids.physical.contact.at.all.cost.and.cleanly.dribbles.toward.victory..However,.the.path.to.Nationals.will.not.be.easy.for.Fujimi's.underdog.team..But.alongside.striker.Kaoru.Zaizen,.Aoyama.will.show.everyone.that.even.as.a.clean.freak,.there.are.things.he's.willing.to.get.dirty.for..[Written.by.MAL.Rewrite]","He is charming, cool, athletic, a good cook, but more importantly, he's a clean freak. Aoyama is idolized and respected by everyone, but they can only admire him from afar due to his mysophobia. Despite that, he plays soccer—a rather dirty sport! As the playmaker for Fujimi High School's soccer club, Aoyama avoids physical contact at all cost and cleanly dribbles toward victory. However, the path to Nationals will not be easy for Fujimi's underdog team. But alongside striker Kaoru Zaizen, Aoyama will show everyone that even as a clean freak, there are things he's willing to get dirty for. [Written by MAL Rewrite]"
18679,Kill la Kill,Action.Comedy.Ecchi.School.SuperPower,"After.the.murder.of.her.father,.Ryuuko.Matoi.has.been.wandering.the.land.in.search.of.his.killer..Following.her.only.lead—the.missing.half.of.his.invention,.the.Scissor.Blade—she.arrives.at.the.prestigious.Honnouji.Academy,.a.high.school.unlike.any.other..The.academy.is.ruled.by.the.imposing.and.cold-hearted.student.council.president.Satsuki.Kiryuuin.alongside.her.powerful.underlings,.the.Elite.Four..In.the.school's.brutally.competitive.hierarchy,.Satsuki.bestows.upon.those.at.the.top.special.clothes.called.""Goku.Uniforms,"".which.grant.the.wearer.unique.superhuman.abilities..Thoroughly.beaten.in.a.fight.against.one.of.the.students.in.uniform,.Ryuuko.retreats.to.her.razed.home.where.she.stumbles.across.Senketsu,.a.rare.and.sentient.""Kamui,"".or.God.Clothes..After.coming.into.contact.with.Ryuuko's.blood,.Senketsu.awakens,.latching.onto.her.and.providing.her.with.immense.power..Now,.armed.with.Senketsu.and.the.Scissor.Blade,.Ryuuko.makes.a.stand.against.the.Elite.Four,.hoping.to.reach.Satsuki.and.uncover.the.culprit.behind.her.father's.murder.once.and.for.all..[Written.by.MAL.Rewrite]","After the murder of her father, Ryuuko Matoi has been wandering the land in search of his killer. Following her only lead—the missing half of his invention, the Scissor Blade—she arrives at the prestigious Honnouji Academy, a high school unlike any other. The academy is ruled by the imposing and cold-hearted student council president Satsuki Kiryuuin alongside her powerful underlings, the Elite Four. In the school's brutally competitive hierarchy, Satsuki bestows upon those at the top special clothes called ""Goku Uniforms,"" which grant the wearer unique superhuman abilities. Thoroughly beaten in a fight against one of the students in uniform, Ryuuko retreats to her razed home where she stumbles across Senketsu, a rare and sentient ""Kamui,"" or God Clothes. After coming into contact with Ryuuko's blood, Senketsu awakens, latching onto her and providing her with immense power. Now, armed with Senketsu and the Scissor Blade, Ryuuko makes a stand against the Elite Four, hoping to reach Satsuki and uncover the culprit behind her father's murder once and for all. [Written by MAL Rewrite]"
38000,Kimetsu no Yaiba,Action.Demons.Historical.Supernatural,"Ever.since.the.death.of.his.father,.the.burden.of.supporting.the.family.has.fallen.upon.Tanjirou.Kamado's.shoulders..Though.living.impoverished.on.a.remote.mountain,.the.Kamado.family.are.able.to.enjoy.a.relatively.peaceful.and.happy.life..One.day,.Tanjirou.decides.to.go.down.to.the.local.village.to.make.a.little.money.selling.charcoal..On.his.way.back,.night.falls,.forcing.Tanjirou.to.take.shelter.in.the.house.of.a.strange.man,.who.warns.him.of.the.existence.of.flesh-eating.demons.that.lurk.in.the.woods.at.night..When.he.finally.arrives.back.home.the.next.day,.he.is.met.with.a.horrifying.sight—his.whole.family.has.been.slaughtered..Worse.still,.the.sole.survivor.is.his.sister.Nezuko,.who.has.been.turned.into.a.bloodthirsty.demon..Consumed.by.rage.and.hatred,.Tanjirou.swears.to.avenge.his.family.and.stay.by.his.only.remaining.sibling..Alongside.the.mysterious.group.calling.themselves.the.Demon.Slayer.Corps,.Tanjirou.will.do.whatever.it.takes.to.slay.the.demons.and.protect.the.remnants.of.his.beloved.sister's.humanity..[Written.by.MAL.Rewrite]","Ever since the death of his father, the burden of supporting the family has fallen upon Tanjirou Kamado's shoulders. Though living impoverished on a remote mountain, the Kamado family are able to enjoy a relatively peaceful and happy life. One day, Tanjirou decides to go down to the local village to make a little money selling charcoal. On his way back, night falls, forcing Tanjirou to take shelter in the house of a strange man, who warns him of the existence of flesh-eating demons that lurk in the woods at night. When he finally arrives back home the next day, he is met with a horrifying sight—his whole family has been slaughtered. Worse still, the sole survivor is his sister Nezuko, who has been turned into a bloodthirsty demon. Consumed by rage and hatred, Tanjirou swears to avenge his family and stay by his only remaining sibling. Alongside the mysterious group calling themselves the Demon Slayer Corps, Tanjirou will do whatever it takes to slay the demons and protect the remnants of his beloved sister's humanity. [Written by MAL Rewrite]"
12031,Kingdom,Historical.Military,"China’s.Warring.States.period,.a.raging.dragon.that.would.raze.the.land.for.500.years,.saw.many.kingdoms.rise.and.fall,.making.way.for.the.next.generation.of.kings.and.generals.to.fight.for.supremacy..Eventually,.seven.powerful.states.emerged.from.the.endless.cycle.of.warfare..In.the.kingdom.of.Qin,.Xin,.a.war-orphaned.slave,.trains.vigorously.with.fellow.slave.and.best.friend,.Piao,.who.shares.his.proud.dream.of.one.day.becoming.a.Great.General.of.the.Heavens..However,.the.two.are.suddenly.forced.to.part.ways.when.Piao.is.recruited.to.work.in.the.royal.palace.by.a.retainer.of.the.King..After.a.fierce.coup.d'état.unfolds,.Piao.returns.to.Xin,.half.dead,.with.a.mission.that.will.lead.him.to.a.meeting.with.China's.young.King,.Ying.Zheng,.who.bears.a.striking.resemblance.to.Piao..Kingdom.follows.Xin.as.he.takes.his.first.steps.into.the.great.blood-soaked.pages.of.China's.history..He.must.carve.his.own.path.to.glory.on.his.long.quest.to.become.a.Great.General.of.the.historic.Seven.Warring.States..[Written.by.MAL.Rewrite]","China’s Warring States period, a raging dragon that would raze the land for 500 years, saw many kingdoms rise and fall, making way for the next generation of kings and generals to fight for supremacy. Eventually, seven powerful states emerged from the endless cycle of warfare. In the kingdom of Qin, Xin, a war-orphaned slave, trains vigorously with fellow slave and best friend, Piao, who shares his proud dream of one day becoming a Great General of the Heavens. However, the two are suddenly forced to part ways when Piao is recruited to work in the royal palace by a retainer of the King. After a fierce coup d'état unfolds, Piao returns to Xin, half dead, with a mission that will lead him to a meeting with China's young King, Ying Zheng, who bears a striking resemblance to Piao. Kingdom follows Xin as he takes his first steps into the great blood-soaked pages of China's history. He must carve his own path to glory on his long quest to become a Great General of the historic Seven Warring States. [Written by MAL Rewrite]"
22535,Kiseijuu: Sei no Kakuritsu,Action.Horror.Sci.Fi,"All.of.a.sudden,.they.arrived:.parasitic.aliens.that.descended.upon.Earth.and.quickly.infiltrated.humanity.by.burrowing.into.the.brains.of.vulnerable.targets..These.insatiable.beings.acquire.full.control.of.their.host.and.are.able.to.morph.into.a.variety.of.forms.in.order.to.feed.on.unsuspecting.prey..Sixteen-year-old.high.school.student.Shinichi.Izumi.falls.victim.to.one.of.these.parasites,.but.it.fails.to.take.over.his.brain,.ending.up.in.his.right.hand.instead..Unable.to.relocate,.the.parasite,.now.named.Migi,.has.no.choice.but.to.rely.on.Shinichi.in.order.to.stay.alive..Thus,.the.pair.is.forced.into.an.uneasy.coexistence.and.must.defend.themselves.from.hostile.parasites.that.hope.to.eradicate.this.new.threat.to.their.species..[Written.by.MAL.Rewrite]","All of a sudden, they arrived: parasitic aliens that descended upon Earth and quickly infiltrated humanity by burrowing into the brains of vulnerable targets. These insatiable beings acquire full control of their host and are able to morph into a variety of forms in order to feed on unsuspecting prey. Sixteen-year-old high school student Shinichi Izumi falls victim to one of these parasites, but it fails to take over his brain, ending up in his right hand instead. Unable to relocate, the parasite, now named Migi, has no choice but to rely on Shinichi in order to stay alive. Thus, the pair is forced into an uneasy coexistence and must defend themselves from hostile parasites that hope to eradicate this new threat to their species. [Written by MAL Rewrite]"
31798,Kiznaiver,Drama.Romance.Sci.Fi,"Katsuhira.Agata.is.a.quiet.and.reserved.teenage.boy.whose.sense.of.pain.has.all.but.vanished..His.friend,.Chidori.Takashiro,.can.only.faintly.remember.the.days.before.Katsuhira.had.undergone.this.profound.change..Now,.his.muffled.and.complacent.demeanor.make.Katsuhira.a.constant.target.for.bullies,.who.exploit.him.for.egregious.sums.of.money..But.their.fists.only.just.manage.to.make.him.blink,.as.even.emotions.are.far.from.his.grasp..However,.one.day.Katsuhira,.Chidori,.and.four.other.teenagers.are.abducted.and.forced.to.join.the.Kizuna.System.as.official.""Kiznaivers."".Those.taking.part.are.connected.through.pain:.if.one.member.is.injured,.the.others.will.feel.an.equal.amount.of.agony..These.individuals.must.become.the.lab.rats.and.scapegoats.of.an.incomplete.system.designed.with.world.peace.in.mind..With.their.fates.literally.intertwined,.the.Kiznaivers.must.expose.their.true.selves.to.each.other,.or.risk.failing.much.more.than.just.the.Kizuna.System..[Written.by.MAL.Rewrite]","Katsuhira Agata is a quiet and reserved teenage boy whose sense of pain has all but vanished. His friend, Chidori Takashiro, can only faintly remember the days before Katsuhira had undergone this profound change. Now, his muffled and complacent demeanor make Katsuhira a constant target for bullies, who exploit him for egregious sums of money. But their fists only just manage to make him blink, as even emotions are far from his grasp. However, one day Katsuhira, Chidori, and four other teenagers are abducted and forced to join the Kizuna System as official ""Kiznaivers."" Those taking part are connected through pain: if one member is injured, the others will feel an equal amount of agony. These individuals must become the lab rats and scapegoats of an incomplete system designed with world peace in mind. With their fates literally intertwined, the Kiznaivers must expose their true selves to each other, or risk failing much more than just the Kizuna System. [Written by MAL Rewrite]"
33206,Kobayashi-san Chi no Maid Dragon,Comedy.Fantasy.SliceofLife,"As.Kobayashi.sets.off.for.another.day.at.work,.she.opens.her.apartment.door.only.to.be.met.by.an.unusually.frightening.sight—the.head.of.a.dragon,.staring.at.her.from.across.the.balcony..The.dragon.immediately.transforms.into.a.cute,.busty,.and.energetic.young.girl.dressed.in.a.maid.outfit,.introducing.herself.as.Tooru..It.turns.out.that.the.stoic.programmer.had.come.across.the.dragon.the.previous.night.on.a.drunken.excursion.to.the.mountains,.and.since.the.mythical.beast.had.nowhere.else.to.go,.she.had.offered.the.creature.a.place.to.stay.in.her.home..Thus,.Tooru.had.arrived.to.cash.in.on.the.offer,.ready.to.repay.her.savior's.kindness.by.working.as.her.personal.maidservant..Though.deeply.regretful.of.her.words.and.hesitant.to.follow.through.on.her.promise,.a.mix.of.guilt.and.Tooru's.incredible.dragon.abilities.convinces.Kobayashi.to.take.the.girl.in..Despite.being.extremely.efficient.at.her.job,.the.maid's.unorthodox.methods.of.housekeeping.often.end.up.horrifying.Kobayashi.and.at.times.bring.more.trouble.than.help..Furthermore,.the.circumstances.behind.the.dragon's.arrival.on.Earth.seem.to.be.much.more.complicated.than.at.first.glance,.as.Tooru.bears.some.heavy.emotions.and.painful.memories..To.top.it.all.off,.Tooru's.presence.ends.up.attracting.several.other.mythical.beings.to.her.new.home,.bringing.in.a.host.of.eccentric.personalities..Although.Kobayashi.makes.her.best.effort.to.handle.the.crazy.situation.that.she.has.found.herself.in,.nothing.has.prepared.her.for.this.new.life.with.a.dragon.maid..[Written.by.MAL.Rewrite]","As Kobayashi sets off for another day at work, she opens her apartment door only to be met by an unusually frightening sight—the head of a dragon, staring at her from across the balcony. The dragon immediately transforms into a cute, busty, and energetic young girl dressed in a maid outfit, introducing herself as Tooru. It turns out that the stoic programmer had come across the dragon the previous night on a drunken excursion to the mountains, and since the mythical beast had nowhere else to go, she had offered the creature a place to stay in her home. Thus, Tooru had arrived to cash in on the offer, ready to repay her savior's kindness by working as her personal maidservant. Though deeply regretful of her words and hesitant to follow through on her promise, a mix of guilt and Tooru's incredible dragon abilities convinces Kobayashi to take the girl in. Despite being extremely efficient at her job, the maid's unorthodox methods of housekeeping often end up horrifying Kobayashi and at times bring more trouble than help. Furthermore, the circumstances behind the dragon's arrival on Earth seem to be much more complicated than at first glance, as Tooru bears some heavy emotions and painful memories. To top it all off, Tooru's presence ends up attracting several other mythical beings to her new home, bringing in a host of eccentric personalities. Although Kobayashi makes her best effort to handle the crazy situation that she has found herself in, nothing has prepared her for this new life with a dragon maid. [Written by MAL Rewrite]"
36548,Kokkoku,Drama.Mystery.Psychological.Supernatural,"After.presumably.failing.19.job.interviews.in.one.day,.Juri.Yukawa's.dreams.of.moving.out.of.her.parents'.home.are.utterly.dashed..Stuck.living.with.her.working.mother.Nobuko,.NEET.brother.Tsubasa,.laid-off.father.Takafumi,.and.single-parent.sister.Sanae,.the.only.hope.for.this.family.to.raise.a.decent.adult.is.her.little.nephew.Makoto..However,.this.struggling.family's.life.takes.a.turn.for.the.worse.when.Makoto.and.Tsubasa.are.violently.kidnapped.by.a.mysterious.organization.and.held.for.ransom..With.only.30.minutes.to.deliver.five.million.yen.to.the.criminals,.Juri's.grandfather.reveals.a.dangerously.powerful.secret.to.her.and.Takafumi..By.offering.blood.to.her.grandfather's.mystical.stone,.the.three.enter.the.world.of.""Stasis,"".a.version.of.their.world.where.time.stops.for.everyone.but.the.users..Having.arrived.at.their.destination,.their.rescue.efforts.go.awry.when.they.are.assailed.by.a.surprising.group.of.people.who.are.somehow.able.to.move.around.within.Stasis..While.all.hope.seems.lost,.a.monstrous.giant.known.as.the.Herald.appears.amidst.the.chaos,.its.intent.and.motivations.as.cryptic.as.the.very.nature.of.this.timeless.world..[Written.by.MAL.Rewrite]","After presumably failing 19 job interviews in one day, Juri Yukawa's dreams of moving out of her parents' home are utterly dashed. Stuck living with her working mother Nobuko, NEET brother Tsubasa, laid-off father Takafumi, and single-parent sister Sanae, the only hope for this family to raise a decent adult is her little nephew Makoto. However, this struggling family's life takes a turn for the worse when Makoto and Tsubasa are violently kidnapped by a mysterious organization and held for ransom. With only 30 minutes to deliver five million yen to the criminals, Juri's grandfather reveals a dangerously powerful secret to her and Takafumi. By offering blood to her grandfather's mystical stone, the three enter the world of ""Stasis,"" a version of their world where time stops for everyone but the users. Having arrived at their destination, their rescue efforts go awry when they are assailed by a surprising group of people who are somehow able to move around within Stasis. While all hope seems lost, a monstrous giant known as the Herald appears amidst the chaos, its intent and motivations as cryptic as the very nature of this timeless world. [Written by MAL Rewrite]"
11887,Kokoro Connect,Comedy.Drama.Romance.SliceofLife.Supernatural,"When.five.students.at.Yamaboshi.Academy.realize.that.there.are.no.clubs.where.they.fit.in,.they.band.together.to.form.the.Student.Cultural.Society,.or.""StuCS"".for.short..The.club.consists.of:.Taichi.Yaegashi,.a.hardcore.wrestling.fan;.Iori.Nagase,.an.indecisive.optimist;.Himeko.Inaba,.a.calm.computer.genius;.Yui.Kiriyama,.a.petite.karate.practitioner;.and.Yoshifumi.Aoki,.the.class.clown..One.day,.Aoki.and.Yui.experience.a.strange.incident.when,.without.warning,.they.switch.bodies.for.a.short.period.of.time..As.this.supernatural.phenomenon.continues.to.occur.randomly.amongst.the.five.friends,.they.begin.to.realize.that.it.is.not.just.fun.and.games..Now.forced.to.become.closer.than.ever,.they.soon.discover.each.other's.hidden.secrets.and.emotional.scars,.which.could.end.up.tearing.the.StuCS.and.their.friendship.apart..[Written.by.MAL.Rewrite]","When five students at Yamaboshi Academy realize that there are no clubs where they fit in, they band together to form the Student Cultural Society, or ""StuCS"" for short. The club consists of: Taichi Yaegashi, a hardcore wrestling fan; Iori Nagase, an indecisive optimist; Himeko Inaba, a calm computer genius; Yui Kiriyama, a petite karate practitioner; and Yoshifumi Aoki, the class clown. One day, Aoki and Yui experience a strange incident when, without warning, they switch bodies for a short period of time. As this supernatural phenomenon continues to occur randomly amongst the five friends, they begin to realize that it is not just fun and games. Now forced to become closer than ever, they soon discover each other's hidden secrets and emotional scars, which could end up tearing the StuCS and their friendship apart. [Written by MAL Rewrite]"
48926,"Komi-san wa, Comyushou desu.",Comedy.SliceofLife,"Hitohito.Tadano.is.an.ordinary.boy.who.heads.into.his.first.day.of.high.school.with.a.clear.plan:.to.avoid.trouble.and.do.his.best.to.blend.in.with.others..Unfortunately,.he.fails.right.away.when.he.takes.the.seat.beside.the.school's.madonna—Shouko.Komi..His.peers.now.recognize.him.as.someone.to.eliminate.for.a.chance.to.sit.next.to.the.most.beautiful.girl.in.class..Gorgeous.and.graceful.with.long,.dark.hair,.Komi.is.universally.adored.and.immensely.popular.despite.her.mysterious.persona..However,.unbeknownst.to.everyone,.she.has.crippling.anxiety.and.a.communication.disorder.which.prevents.her.from.wholeheartedly.socializing.with.her.classmates..When.left.alone.in.the.classroom,.a.chain.of.events.forces.Komi.to.interact.with.Tadano.through.writing.on.the.blackboard,.as.if.in.a.one-way.conversation..Being.the.first.person.to.realize.she.cannot.communicate.properly,.Tadano.picks.up.the.chalk.and.begins.to.write.as.well..He.eventually.discovers.that.Komi's.goal.is.to.make.one.hundred.friends.during.her.time.in.high.school..To.this.end,.he.decides.to.lend.her.a.helping.hand,.thus.also.becoming.her.first-ever.friend..[Written.by.MAL.Rewrite]","Hitohito Tadano is an ordinary boy who heads into his first day of high school with a clear plan: to avoid trouble and do his best to blend in with others. Unfortunately, he fails right away when he takes the seat beside the school's madonna—Shouko Komi. His peers now recognize him as someone to eliminate for a chance to sit next to the most beautiful girl in class. Gorgeous and graceful with long, dark hair, Komi is universally adored and immensely popular despite her mysterious persona. However, unbeknownst to everyone, she has crippling anxiety and a communication disorder which prevents her from wholeheartedly socializing with her classmates. When left alone in the classroom, a chain of events forces Komi to interact with Tadano through writing on the blackboard, as if in a one-way conversation. Being the first person to realize she cannot communicate properly, Tadano picks up the chalk and begins to write as well. He eventually discovers that Komi's goal is to make one hundred friends during her time in high school. To this end, he decides to lend her a helping hand, thus also becoming her first-ever friend. [Written by MAL Rewrite]"
30831,Kono Subarashii Sekai ni Shukufuku wo!,Adventure.Comedy.Fantasy,"After.dying.a.laughable.and.pathetic.death.on.his.way.back.from.buying.a.game,.high.school.student.and.recluse.Kazuma.Satou.finds.himself.sitting.before.a.beautiful.but.obnoxious.goddess.named.Aqua..She.provides.the.NEET.with.two.options:.continue.on.to.heaven.or.reincarnate.in.every.gamer's.dream—a.real.fantasy.world!.Choosing.to.start.a.new.life,.Kazuma.is.quickly.tasked.with.defeating.a.Demon.King.who.is.terrorizing.villages..But.before.he.goes,.he.can.choose.one.item.of.any.kind.to.aid.him.in.his.quest,.and.the.future.hero.selects.Aqua..But.Kazuma.has.made.a.grave.mistake—Aqua.is.completely.useless!.Unfortunately,.their.troubles.don't.end.here;.it.turns.out.that.living.in.such.a.world.is.far.different.from.how.it.plays.out.in.a.game..Instead.of.going.on.a.thrilling.adventure,.the.duo.must.first.work.to.pay.for.their.living.expenses..Indeed,.their.misfortunes.have.only.just.begun!.[Written.by.MAL.Rewrite]","After dying a laughable and pathetic death on his way back from buying a game, high school student and recluse Kazuma Satou finds himself sitting before a beautiful but obnoxious goddess named Aqua. She provides the NEET with two options: continue on to heaven or reincarnate in every gamer's dream—a real fantasy world! Choosing to start a new life, Kazuma is quickly tasked with defeating a Demon King who is terrorizing villages. But before he goes, he can choose one item of any kind to aid him in his quest, and the future hero selects Aqua. But Kazuma has made a grave mistake—Aqua is completely useless! Unfortunately, their troubles don't end here; it turns out that living in such a world is far different from how it plays out in a game. Instead of going on a thrilling adventure, the duo must first work to pay for their living expenses. Indeed, their misfortunes have only just begun! [Written by MAL Rewrite]"
28623,Koutetsujou no Kabaneri,Action.Drama.Fantasy.Horror.Supernatural,"The.world.is.in.the.midst.of.the.industrial.revolution.when.horrific.creatures.emerge.from.a.mysterious.virus,.ripping.through.the.flesh.of.humans.to.sate.their.never-ending.appetite..The.only.way.to.kill.these.beings,.known.as.""Kabane,"".is.by.destroying.their.steel-coated.hearts..However,.if.bitten.by.one.of.these.monsters,.the.victim.is.doomed.to.a.fate.worse.than.death,.as.the.fallen.rise.once.more.to.join.the.ranks.of.their.fellow.undead..Only.the.most.fortified.of.civilizations.have.survived.this.turmoil,.as.is.the.case.with.the.island.of.Hinomoto,.where.mankind.has.created.a.massive.wall.to.protect.themselves.from.the.endless.hordes.of.Kabane..The.only.way.into.these.giant.fortresses.is.via.heavily-armored.trains,.which.are.serviced.and.built.by.young.men.such.as.Ikoma..Having.created.a.deadly.weapon.that.he.believes.will.easily.pierce.through.the.hearts.of.Kabane,.Ikoma.eagerly.awaits.the.day.when.he.will.be.able.to.fight.using.his.new.invention..Little.does.he.know,.however,.that.his.chance.will.come.much.sooner.than.he.expected....[Written.by.MAL.Rewrite]","The world is in the midst of the industrial revolution when horrific creatures emerge from a mysterious virus, ripping through the flesh of humans to sate their never-ending appetite. The only way to kill these beings, known as ""Kabane,"" is by destroying their steel-coated hearts. However, if bitten by one of these monsters, the victim is doomed to a fate worse than death, as the fallen rise once more to join the ranks of their fellow undead. Only the most fortified of civilizations have survived this turmoil, as is the case with the island of Hinomoto, where mankind has created a massive wall to protect themselves from the endless hordes of Kabane. The only way into these giant fortresses is via heavily-armored trains, which are serviced and built by young men such as Ikoma. Having created a deadly weapon that he believes will easily pierce through the hearts of Kabane, Ikoma eagerly awaits the day when he will be able to fight using his new invention. Little does he know, however, that his chance will come much sooner than he expected... [Written by MAL Rewrite]"
49776,Kumichou Musume to Sewagakari,SliceofLife,"Tooru.Kirishima's.notoriety.is.spread.far.and.wide.in.the.underworld..He.is.most.commonly.known.as.""The.Demon.of.Sakuragi""—a.man.who.is.not.afraid.to.resort.to.violence.if.deemed.necessary..After.almost.jeopardizing.a.peace.treaty,.his.boss.tasks.him.with.the.most.difficult.job.he.has.ever.had:.taking.care.of.seven-year-old.Yaeka.Sakuragi—the.boss'.precious.daughter—so.that.Tooru.understands.what.it.means.to.be.responsible.for.another.life..At.first,.the.two.do.not.seem.to.meet.eye.to.eye,.as.Tooru.has.no.clue.on.how.to.communicate.with.Yaeka,.and.the.young.girl.is.not.used.to.expressing.her.emotions..However,.as.time.goes.on,.they.come.to.understand.each.other.despite.their.differences..The.fearsome.right-hand.man.of.a.yakuza.boss.and.the.child.he.must.protect.are.about.to.learn.that.family.is.not.always.bound.by.blood..[Written.by.MAL.Rewrite]","Tooru Kirishima's notoriety is spread far and wide in the underworld. He is most commonly known as ""The Demon of Sakuragi""—a man who is not afraid to resort to violence if deemed necessary. After almost jeopardizing a peace treaty, his boss tasks him with the most difficult job he has ever had: taking care of seven-year-old Yaeka Sakuragi—the boss' precious daughter—so that Tooru understands what it means to be responsible for another life. At first, the two do not seem to meet eye to eye, as Tooru has no clue on how to communicate with Yaeka, and the young girl is not used to expressing her emotions. However, as time goes on, they come to understand each other despite their differences. The fearsome right-hand man of a yakuza boss and the child he must protect are about to learn that family is not always bound by blood. [Written by MAL Rewrite]"
11771,Kuroko no Basket,Comedy.School.Sports,"For.the.last.three.years,.Teikou.Middle.School.has.dominated.the.national.basketball.scene.with.its.legendary.lineup:.the.""Generation.of.Miracles."".It.consisted.of.five.prodigies.who.excelled.at.the.sport,.but.a.""Phantom.Sixth.Man"".lurked.in.the.shadows.and.helped.earn.the.team.their.revered.status..Eventually,.their.monstrous.growth.jaded.them.from.the.sport.they.loved.and.made.them.go.their.separate.ways.in.high.school..In.search.of.new.members,.the.Seirin.High.School.basketball.team.recruits.Taiga.Kagami.and.Tetsuya.Kuroko,.two.freshmen.who.seem.to.have.significant.differences.in.abilities..Having.returned.recently.from.America,.Kagami.has.both.a.natural.aptitude.and.relentless.love.for.the.sport..Meanwhile,.Kuroko.lacks.presence.and.exhibits.no.outstanding.athletic.talent..However,.it.is.later.revealed.that.he.is.Teikou's.Phantom.Sixth.Man—the.player.once.part.of.the.Generation.of.Miracles..Kuroko.wants.to.prove.to.the.Seirin.team.that.he.is.strong.in.his.own.way..Seeing.his.conviction,.Kagami.forms.a.dynamic.partnership.with.Kuroko,.the.latter.promising.to.support.Kagami's.""light"".as.his.""shadow."".Alongside.their.new.Seirin.teammates,.they.aim.to.conquer.the.upcoming.Interhigh.championship,.but.the.reappearance.of.Kuroko's.former.teammates.complicates.their.plan..[Written.by.MAL.Rewrite]","For the last three years, Teikou Middle School has dominated the national basketball scene with its legendary lineup: the ""Generation of Miracles."" It consisted of five prodigies who excelled at the sport, but a ""Phantom Sixth Man"" lurked in the shadows and helped earn the team their revered status. Eventually, their monstrous growth jaded them from the sport they loved and made them go their separate ways in high school. In search of new members, the Seirin High School basketball team recruits Taiga Kagami and Tetsuya Kuroko, two freshmen who seem to have significant differences in abilities. Having returned recently from America, Kagami has both a natural aptitude and relentless love for the sport. Meanwhile, Kuroko lacks presence and exhibits no outstanding athletic talent. However, it is later revealed that he is Teikou's Phantom Sixth Man—the player once part of the Generation of Miracles. Kuroko wants to prove to the Seirin team that he is strong in his own way. Seeing his conviction, Kagami forms a dynamic partnership with Kuroko, the latter promising to support Kagami's ""light"" as his ""shadow."" Alongside their new Seirin teammates, they aim to conquer the upcoming Interhigh championship, but the reappearance of Kuroko's former teammates complicates their plan. [Written by MAL Rewrite]"
4898,Kuroshitsuji,Action.Comedy.Demons.Historical.Mystery.Supernatural,"Young.Ciel.Phantomhive.is.known.as.""the.Queen's.Guard.Dog,"".taking.care.of.the.many.unsettling.events.that.occur.in.Victorian.England.for.Her.Majesty..Aided.by.Sebastian.Michaelis,.his.loyal.butler.with.seemingly.inhuman.abilities,.Ciel.uses.whatever.means.necessary.to.get.the.job.done..But.is.there.more.to.this.black-clad.butler.than.meets.the.eye?.In.Ciel's.past.lies.a.secret.tragedy.that.enveloped.him.in.perennial.darkness—during.one.of.his.bleakest.moments,.he.formed.a.contract.with.Sebastian,.a.demon,.bargaining.his.soul.in.exchange.for.vengeance.upon.those.who.wronged.him..Today,.not.only.is.Sebastian.one.hell.of.a.butler,.but.he.is.also.the.perfect.servant.to.carry.out.his.master's.orders—all.the.while.anticipating.the.delicious.meal.he.will.eventually.make.of.Ciel's.soul..As.the.two.work.to.unravel.the.mystery.behind.Ciel's.chain.of.misfortunes,.a.bond.forms.between.them.that.neither.heaven.nor.hell.can.tear.apart..[Written.by.MAL.Rewrite]","Young Ciel Phantomhive is known as ""the Queen's Guard Dog,"" taking care of the many unsettling events that occur in Victorian England for Her Majesty. Aided by Sebastian Michaelis, his loyal butler with seemingly inhuman abilities, Ciel uses whatever means necessary to get the job done. But is there more to this black-clad butler than meets the eye? In Ciel's past lies a secret tragedy that enveloped him in perennial darkness—during one of his bleakest moments, he formed a contract with Sebastian, a demon, bargaining his soul in exchange for vengeance upon those who wronged him. Today, not only is Sebastian one hell of a butler, but he is also the perfect servant to carry out his master's orders—all the while anticipating the delicious meal he will eventually make of Ciel's soul. As the two work to unravel the mystery behind Ciel's chain of misfortunes, a bond forms between them that neither heaven nor hell can tear apart. [Written by MAL Rewrite]"
