ID,Title,Genre,Score,SinopsisPalabra,Sinopsis,Type
44074,Shiguang Dailiren,"AdultCast, Drama, Supernatural, TimeTravel,",10,"It. is. said. that. a. picture. is. worth. a. thousand. words. In. this. case. it. holds. an. infinite. amount. of. secrets. These. are. secrets. that. only. Cheng. Xiaoshi. and. Lu. Guang. are. able. to. find. In. a. small. shop. called. ""Time. Photo. Studio"". the. two. friends. provide. a. special. service:. using. their. extraordinary. powers. that. let. them. enter. photographs. they. jump. into. pictures. brought. to. them. by. clients. in. order. to. grant. their. wishes. Through. the. eyes. of. the. photographer. they. live. through. the. events. surrounding. the. picture. and. try. to. decipher. how. to. solve. their. client's. request. But. every. time. they. jump. into. a. picture. they. take. a. great. risk. One. wrong. move. and. they. could. alter. the. future. of. the. person. who. took. the. picture. . and. possibly. countless. other. events. too. So. when. the. events. they. are. forced. to. live. through. in. these. pictures. start. to. become. personal. it. will. take. the. utmost. strength. to. push. their. feelings. aside. and. focus. on. accomplishing. the. task. they. were. paid. to. do.","It is said that a picture is worth a thousand words. In this case, it holds an infinite amount of secrets. These are secrets that only Cheng Xiaoshi and Lu Guang are able to find. In a small shop called ""Time Photo Studio,"" the two friends provide a special service: using their extraordinary powers that let them enter photographs, they jump into pictures brought to them by clients in order to grant their wishes. Through the eyes of the photographer, they live through the events surrounding the picture and try to decipher how to solve their client's request. But every time they jump into a picture, they take a great risk. One wrong move and they could alter the future of the person who took the picture... and possibly countless other events too. So when the events they are forced to live through in these pictures start to become personal, it will take the utmost strength to push their feelings aside and focus on accomplishing the task they were paid to do.",ona
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, MartialArts, School, Shounen,",9,"Whenever. he. is. not. getting. pummeled. in. the. karate. club. after. school. high. schooler. Kenichi. Shirahama. can. be. found. with. his. head. buried. in. one. of. the. many. self-help. books. he. carries. with. him. every. day. One. day. on. the. way. to. school. Kenichi. accidentally. frightens. the. new. student. in. his. class. leading. her. to. throw. him. down. onto. the. ground. After. apologizing. for. her. violent. reflexes. she. introduces. herself. as. Miu. Furinji. and. asks. Kenichi. to. be. her. friend. Later. that. day. after. karate. club. practice. Kenichi. is. given. an. ultimatum. by. one. of. the. other. club. members:. they. will. fight. next. week. and. the. loser. has. to. quit. the. club. permanently. While. lamenting. his. imminent. defeat. in. the. upcoming. fight. Kenichi. witnesses. Miu. fend. off. three. thugs. easily. Fed. up. with. being. perpetually. bullied. by. those. more. powerful. than. him. he. asks. Miu. for. tips. on. how. to. become. a. better. fighter. She. directs. Kenichi. to. her. grandfather's. dojo. Ryouzanpaku. where. several. skilled. albeit. strange. masters. of. extreme. martial. arts. have. gathered. to. hone. their. abilities. Miu. promises. that. Kenichi. will. become. significantly. stronger. but. only. if. he. manages. to. stay. alive. With. those. ominous. words. looming. in. his. mind. and. the. appearance. of. a. criminal. martial. arts. gang. known. as. ""Ragnarok"". threatening. the. safety. of. those. around. him. Kenichi. takes. the. first. step. on. his. journey. to. become. a. world-class. fighter. and. a. defender. of. the. defenseless.","Whenever he is not getting pummeled in the karate club after school, high schooler Kenichi Shirahama can be found with his head buried in one of the many self-help books he carries with him every day. One day, on the way to school, Kenichi accidentally frightens the new student in his class, leading her to throw him down onto the ground. After apologizing for her violent reflexes, she introduces herself as Miu Furinji and asks Kenichi to be her friend. Later that day, after karate club practice, Kenichi is given an ultimatum by one of the other club members: they will fight next week and the loser has to quit the club permanently. While lamenting his imminent defeat in the upcoming fight, Kenichi witnesses Miu fend off three thugs easily. Fed up with being perpetually bullied by those more powerful than him, he asks Miu for tips on how to become a better fighter. She directs Kenichi to her grandfather's dojo, Ryouzanpaku, where several skilled—albeit strange—masters of extreme martial arts have gathered to hone their abilities. Miu promises that Kenichi will become significantly stronger, but only if he manages to stay alive. With those ominous words looming in his mind and the appearance of a criminal martial arts gang known as ""Ragnarok"" threatening the safety of those around him, Kenichi takes the first step on his journey to become a world-class fighter and a defender of the defenseless.",tv
16498,Shingeki no Kyojin,"Action, AwardWinning, Drama, Gore, Military, Shounen, Survival, Suspense,",10,Centuries. ago. mankind. was. slaughtered. to. near. extinction. by. monstrous. humanoid. creatures. called. Titans. forcing. humans. to. hide. in. fear. behind. enormous. concentric. walls. What. makes. these. giants. truly. terrifying. is. that. their. taste. for. human. flesh. is. not. born. out. of. hunger. but. what. appears. to. be. out. of. pleasure. To. ensure. their. survival. the. remnants. of. humanity. began. living. within. defensive. barriers. resulting. in. one. hundred. years. without. a. single. titan. encounter. However. that. fragile. calm. is. soon. shattered. when. a. colossal. Titan. manages. to. breach. the. supposedly. impregnable. outer. wall. reigniting. the. fight. for. survival. against. the. man-eating. abominations. After. witnessing. a. horrific. personal. loss. at. the. hands. of. the. invading. creatures. Eren. Yeager. dedicates. his. life. to. their. eradication. by. enlisting. into. the. Survey. Corps. an. elite. military. unit. that. combats. the. merciless. humanoids. outside. the. protection. of. the. walls. Eren. his. adopted. sister. Mikasa. Ackerman. and. his. childhood. friend. Armin. Arlert. join. the. brutal. war. against. the. Titans. and. race. to. discover. a. way. of. defeating. them. before. the. last. walls. are. breached.,"Centuries ago, mankind was slaughtered to near extinction by monstrous humanoid creatures called Titans, forcing humans to hide in fear behind enormous concentric walls. What makes these giants truly terrifying is that their taste for human flesh is not born out of hunger but what appears to be out of pleasure. To ensure their survival, the remnants of humanity began living within defensive barriers, resulting in one hundred years without a single titan encounter. However, that fragile calm is soon shattered when a colossal Titan manages to breach the supposedly impregnable outer wall, reigniting the fight for survival against the man-eating abominations. After witnessing a horrific personal loss at the hands of the invading creatures, Eren Yeager dedicates his life to their eradication by enlisting into the Survey Corps, an elite military unit that combats the merciless humanoids outside the protection of the walls. Eren, his adopted sister Mikasa Ackerman, and his childhood friend Armin Arlert join the brutal war against the Titans and race to discover a way of defeating them before the last walls are breached.",tv
25777,Shingeki no Kyojin Season 2,"Action, Drama, Gore, Military, Shounen, Survival, Suspense,",10,For. centuries. humanity. has. been. hunted. by. giant. mysterious. predators. known. as. the. Titans. Three. mighty. walls. Wall. Maria. Rose. and. Sheena. provided. peace. and. protection. for. humanity. for. over. a. hundred. years. That. peace. however. was. shattered. when. the. Colossal. Titan. and. Armored. Titan. appeared. and. destroyed. the. outermost. wall. Wall. Maria. Forced. to. retreat. behind. Wall. Rose. humanity. waited. with. bated. breath. for. the. Titans. to. reappear. and. destroy. their. safe. haven. once. more. In. Shingeki. no. Kyojin. Season. 2. Eren. Yeager. and. others. of. the. 104th. Training. Corps. have. just. begun. to. become. full. members. of. the. Survey. Corps. As. they. ready. themselves. to. face. the. Titans. once. again. their. preparations. are. interrupted. by. the. invasion. of. Wall. Rose. but. all. is. not. as. it. seems. as. more. mysteries. are. unraveled. As. the. Survey. Corps. races. to. save. the. wall. they. uncover. more. about. the. invading. Titans. and. the. dark. secrets. of. their. own. members.,"For centuries, humanity has been hunted by giant, mysterious predators known as the Titans. Three mighty walls—Wall Maria, Rose, and Sheena—provided peace and protection for humanity for over a hundred years. That peace, however, was shattered when the Colossal Titan and Armored Titan appeared and destroyed the outermost wall, Wall Maria. Forced to retreat behind Wall Rose, humanity waited with bated breath for the Titans to reappear and destroy their safe haven once more. In Shingeki no Kyojin Season 2, Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members.",tv
35760,Shingeki no Kyojin Season 3,"Action, Drama, Gore, Military, Shounen, Survival,",9,"Still. threatened. by. the. ""Titans"". that. rob. them. of. their. freedom. mankind. remains. caged. inside. the. two. remaining. walls. Efforts. to. eradicate. these. monsters. continue;. however. threats. arise. not. only. from. the. Titans. beyond. the. walls. but. from. the. humans. within. them. as. well. After. being. rescued. from. the. Colossal. and. Armored. Titans. Eren. Yaeger. devotes. himself. to. improving. his. Titan. form. Krista. Lenz. struggles. to. accept. the. loss. of. her. friend. Captain. Levi. chooses. Eren. and. his. friends. to. form. his. new. personal. squad. and. Commander. Erwin. Smith. recovers. from. his. injuries. All. seems. well. for. the. soldiers. until. the. government. suddenly. demands. custody. of. Eren. and. Krista. The. Survey. Corps'. recent. successes. have. drawn. attention. and. a. familiar. face. from. Levi's. past. is. sent. to. collect. the. wanted. soldiers. Sought. after. by. the. government. Levi. and. his. new. squad. must. evade. their. adversaries. in. hopes. of. keeping. Eren. and. Krista. safe. Eren. and. his. fellow. soldiers. are. not. only. fighting. for. their. survival. against. the. terrifying. Titans. but. also. against. the. terror. of. a. far. more. conniving. foe:. their. fellow. humans.","Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well. After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe. Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: their fellow humans.",tv
38524,Shingeki no Kyojin Season 3 Part 2,"Action, Drama, Gore, Military, Shounen, Survival,",9,"Seeking. to. restore. humanity's. diminishing. hope. the. Survey. Corps. embark. on. a. mission. to. retake. Wall. Maria. where. the. battle. against. the. merciless. ""Titans"". takes. the. stage. once. again. Returning. to. the. tattered. Shiganshina. District. that. was. once. his. home. Eren. Yeager. and. the. Corps. find. the. town. oddly. unoccupied. by. Titans. Even. after. the. outer. gate. is. plugged. they. strangely. encounter. no. opposition. The. mission. progresses. smoothly. until. Armin. Arlert. highly. suspicious. of. the. enemy's. absence. discovers. distressing. signs. of. a. potential. scheme. against. them. Shingeki. no. Kyojin. Season. 3. Part. 2. follows. Eren. as. he. vows. to. take. back. everything. that. was. once. his. Alongside. him. the. Survey. Corps. strive. through. countless. sacrifices. to. carve. a. path. towards. victory. and. uncover. the. secrets. locked. away. in. the. Yeager. family's. basement.","Seeking to restore humanity's diminishing hope, the Survey Corps embark on a mission to retake Wall Maria, where the battle against the merciless ""Titans"" takes the stage once again. Returning to the tattered Shiganshina District that was once his home, Eren Yeager and the Corps find the town oddly unoccupied by Titans. Even after the outer gate is plugged, they strangely encounter no opposition. The mission progresses smoothly until Armin Arlert, highly suspicious of the enemy's absence, discovers distressing signs of a potential scheme against them. Shingeki no Kyojin Season 3 Part 2 follows Eren as he vows to take back everything that was once his. Alongside him, the Survey Corps strive—through countless sacrifices—to carve a path towards victory and uncover the secrets locked away in the Yeager family's basement.",tv
40028,Shingeki no Kyojin: The Final Season,"Action, Drama, Gore, Military, Shounen, Survival,",10,Gabi. Braun. and. Falco. Grice. have. been. training. their. entire. lives. to. inherit. one. of. the. seven. Titans. under. Marley's. control. and. aid. their. nation. in. eradicating. the. Eldians. on. Paradis. However. just. as. all. seems. well. for. the. two. cadets. their. peace. is. suddenly. shaken. by. the. arrival. of. Eren. Yeager. and. the. remaining. members. of. the. Survey. Corps. Having. finally. reached. the. Yeager. family. basement. and. learned. about. the. dark. history. surrounding. the. Titans. the. Survey. Corps. has. at. long. last. found. the. answer. they. so. desperately. fought. to. uncover. With. the. truth. now. in. their. hands. the. group. set. out. for. the. world. beyond. the. walls. In. Shingeki. no. Kyojin:. The. Final. Season. two. utterly. different. worlds. collide. as. each. party. pursues. its. own. agenda. in. the. long-awaited. conclusion. to. Paradis'. fight. for. freedom.,"Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps. Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls. In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.",tv
48583,Shingeki no Kyojin: The Final Season Part 2,"Action, Drama, Gore, Military, Shounen, Survival,",9,Turning. against. his. former. allies. and. enemies. alike. Eren. Yeager. sets. a. disastrous. plan. in. motion. Under. the. guidance. of. the. Beast. Titan. Zeke. Eren. takes. extreme. measures. to. end. the. ancient. conflict. between. Marley. and. Eldia. but. his. true. intentions. remain. a. mystery. Delving. deep. into. his. family's. past. Eren. fights. to. control. his. own. destiny. Meanwhile. the. long-feuding. nations. of. Marley. and. Eldia. utilize. both. soldiers. and. Titans. in. a. brutal. race. to. eliminate. the. other. Reiner. Braun. uses. his. own. powers. in. a. desperate. bid. to. hold. off. Eren's. own. militaristic. force. and. his. fellow. Eldians. children. Falco. Grice. and. Gabi. Braun. struggle. to. survive. in. the. unfolding. chaos. Elsewhere. Eren's. childhood. friends. Mikasa. Ackerman. and. Armin. Arlert. remain. imprisoned. alongside. Eren's. former. Survey. Corps. companions. all. disturbed. by. Eren's. monstrous. transformation. Under. the. blind. belief. that. Eren. still. secretly. harbors. good. intentions. Mikasa. and. the. others. enter. the. fray. in. an. attempt. to. save. their. friend's. very. soul.,"Turning against his former allies and enemies alike, Eren Yeager sets a disastrous plan in motion. Under the guidance of the Beast Titan, Zeke, Eren takes extreme measures to end the ancient conflict between Marley and Eldia—but his true intentions remain a mystery. Delving deep into his family's past, Eren fights to control his own destiny. Meanwhile, the long-feuding nations of Marley and Eldia utilize both soldiers and Titans in a brutal race to eliminate the other. Reiner Braun uses his own powers in a desperate bid to hold off Eren's own militaristic force, and his fellow Eldians—children Falco Grice and Gabi Braun—struggle to survive in the unfolding chaos. Elsewhere, Eren's childhood friends Mikasa Ackerman and Armin Arlert remain imprisoned alongside Eren's former Survey Corps companions, all disturbed by Eren's monstrous transformation. Under the blind belief that Eren still secretly harbors good intentions, Mikasa and the others enter the fray in an attempt to save their friend's very soul.",tv
47257,Shinigami Bocchan to Kuro Maid,"Comedy, RomanticSubtext, Supernatural,",8,As. the. elegant. frail. flower. petals. wither. away. into. lifeless. ashes. the. young. duke. is. tragically. reminded. of. the. despicable. power. forced. upon. him. the. ability. to. kill. anything. he. touches. Scorned. by. his. family. he. is. sent. away. to. live. in. near. isolation. Fortunately. he. is. not. entirely. alone. as. the. manor's. staff. his. dutiful. butler. Rob. and. the. flirtatious. maid. Alice. keep. him. company. and. make. his. life. less. miserable. As. the. duke's. romantic. feelings. for. Alice. grow. so. does. his. continued. frustration. for. the. limits. set. by. his. unfortunate. ability. Therefore. he. resolves. to. break. the. curse. cast. upon. him. all. those. years. ago. not. only. for. his. sake. but. Alice's. as. well. for. he. is. painfully. aware. of. how. difficult. it. is. to. avoid. the. touch. of. a. loved. one.,"As the elegant, frail flower petals wither away into lifeless ashes, the young duke is tragically reminded of the despicable power forced upon him—the ability to kill anything he touches. Scorned by his family, he is sent away to live in near isolation. Fortunately, he is not entirely alone, as the manor's staff—his dutiful butler Rob and the flirtatious maid Alice—keep him company and make his life less miserable. As the duke's romantic feelings for Alice grow, so does his continued frustration for the limits set by his unfortunate ability. Therefore, he resolves to break the curse cast upon him all those years ago, not only for his sake, but Alice's as well—for he is painfully aware of how difficult it is to avoid the touch of a loved one.",tv
28171,Shokugeki no Souma,"Ecchi, Gourmet, School, Shounen,",9,"Souma. Yukihira. has. been. cooking. alongside. his. father. Jouichirou. for. as. long. as. he. can. remember. As. a. sous. chef. at. his. father's. restaurant. he. has. spent. years. developing. his. culinary. expertise. and. inventing. new. dishes. to. amaze. their. customers. He. aspires. to. exceed. his. father's. skill. and. take. over. the. restaurant. one. day. but. he. is. shocked. to. learn. that. Jouichirou. is. closing. up. the. shop. to. take. a. job. in. New. York. Rather. than. tagging. along. with. his. father. Souma. finds. himself. enrolling. at. the. prestigious. Tootsuki. Culinary. Academy. where. only. 10. percent. of. its. students. end. up. graduating. The. school. is. famous. for. its. ""Shokugeki"". intense. cooking. competitions. between. students. often. used. to. settle. debates. and. arguments. Jouichirou. tells. Souma. that. to. surpass. him. and. survive. the. next. three. years. at. Tootsuki. and. graduate. there. The. academy's. brutal. curriculum. and. fiercely. competitive. student. body. await. the. young. chef. who. must. learn. to. navigate. the. treacherous. environment. if. he. wants. to. stand. a. chance. at. realizing. his. dreams. But. is. skill. alone. enough. to. let. him. rise. to. the. top.","Souma Yukihira has been cooking alongside his father Jouichirou for as long as he can remember. As a sous chef at his father's restaurant, he has spent years developing his culinary expertise and inventing new dishes to amaze their customers. He aspires to exceed his father's skill and take over the restaurant one day, but he is shocked to learn that Jouichirou is closing up the shop to take a job in New York. Rather than tagging along with his father, Souma finds himself enrolling at the prestigious Tootsuki Culinary Academy, where only 10 percent of its students end up graduating. The school is famous for its ""Shokugeki""—intense cooking competitions between students often used to settle debates and arguments. Jouichirou tells Souma that to surpass him and survive the next three years at Tootsuki and graduate there. The academy's brutal curriculum and fiercely competitive student body await the young chef, who must learn to navigate the treacherous environment if he wants to stand a chance at realizing his dreams. But is skill alone enough to let him rise to the top?",tv
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, Gourmet, School, Shounen,",9,The. qualifiers. of. the. Autumn. Elections. are. now. over. and. only. eight. talented. chefs. remain. Now. they. face. off. in. one-on-one. food. wars. each. with. their. own. unique. themes. Met. with. both. new. judges. and. new. opponents. all. with. their. own. specialties. Souma. must. stay. on. his. toes. if. he. hopes. to. make. it. to. the. top. of. both. the. Autumn. Elections. and. Tootsuki. Culinary. Academy.,"The qualifiers of the Autumn Elections are now over, and only eight talented chefs remain. Now, they face off in one-on-one food wars, each with their own unique themes. Met with both new judges and new opponents all with their own specialties, Souma must stay on his toes if he hopes to make it to the top of both the Autumn Elections and Tootsuki Culinary Academy.",tv
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei, LovePolygon, PerformingArts,",6,Yotarou. is. a. former. yakuza. member. fresh. out. of. prison. and. fixated. on. just. one. thing:. rather. than. return. to. a. life. of. crime. the. young. man. aspires. to. take. to. the. stage. of. rakugo. a. traditional. Japanese. form. of. comedic. storytelling. Inspired. during. his. incarceration. by. the. performance. of. distinguished. practitioner. Yakumo. Yuurakutei. he. sets. his. mind. on. meeting. the. man. who. changed. his. life. After. hearing. Yotarou's. desperate. appeal. for. his. mentorship. Yakumo. is. left. with. no. choice. but. to. accept. his. very. first. apprentice. As. he. eagerly. begins. his. training. Yotarou. meets. Konatsu. an. abrasive. young. woman. who. has. been. under. Yakumo's. care. ever. since. her. beloved. father. Sukeroku. Yuurakutei. another. prolific. rakugo. performer. passed. away. Through. her. hidden. passion. Yotarou. is. drawn. to. Sukeroku's. unique. style. of. rakugo. despite. learning. under. contrasting. techniques. Upon. seeing. this. old. memories. and. feelings. return. to. Yakumo. who. reminisces. about. a. much. earlier. time. when. he. made. a. promise. with. his. greatest. rival. Shouwa. Genroku. Rakugo. Shinjuu. is. a. story. set. in. both. the. past. and. present. depicting. the. art. of. rakugo. the. relationships. it. creates. and. the. lives. and. hearts. of. those. dedicated. to. keeping. the. unique. form. of. storytelling. alive.,"Yotarou is a former yakuza member fresh out of prison and fixated on just one thing: rather than return to a life of crime, the young man aspires to take to the stage of rakugo, a traditional Japanese form of comedic storytelling. Inspired during his incarceration by the performance of distinguished practitioner Yakumo Yuurakutei, he sets his mind on meeting the man who changed his life. After hearing Yotarou's desperate appeal for his mentorship, Yakumo is left with no choice but to accept his very first apprentice. As he eagerly begins his training, Yotarou meets Konatsu, an abrasive young woman who has been under Yakumo's care ever since her beloved father Sukeroku Yuurakutei, another prolific rakugo performer, passed away. Through her hidden passion, Yotarou is drawn to Sukeroku's unique style of rakugo despite learning under contrasting techniques. Upon seeing this, old memories and feelings return to Yakumo who reminisces about a much earlier time when he made a promise with his greatest rival. Shouwa Genroku Rakugo Shinjuu is a story set in both the past and present, depicting the art of rakugo, the relationships it creates, and the lives and hearts of those dedicated to keeping the unique form of storytelling alive.",tv
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"AdultCast, Drama, Historical, Josei, LovePolygon, PerformingArts,",7,Even. after. having. risen. to. the. utmost. rank. of. shin'uchi. Yotarou. struggles. to. find. his. own. identity. in. the. world. of. rakugo. Caught. between. his. master's. teachings. and. the. late. Sukeroku's. unique. style. his. performance. lacks. an. important. ingredient. ego. And. while. his. popularity. packs. the. theaters. he. is. but. one. of. the. few;. rakugo. is. under. threat. of. being. eclipsed. Meanwhile. Yakumo. regarded. by. many. as. the. last. bastion. of. preserving. the. popularity. of. rakugo. struggles. to. cope. with. his. elderly. state. Even. though. his. performances. are. still. stellar. he. fears. that. he. is. nearing. his. limits. His. doubts. grow. stronger. as. an. old. friend. creeps. ever. closer. Konatsu. for. her. part. attempts. to. raise. her. son. as. a. single. mother. which. Yotarou. is. heavily. opposed. to. Instead. he. seeks. to. persuade. her. to. marry. him. and. in. turn. raise. her. son. as. his. own. In. Shouwa. Genroku. Rakugo. Shinjuu:. Sukeroku. Futatabi-hen. the. curtains. fall. on. Yotarou. and. Yakumo's. story. tasked. with. restoring. the. near-obsolete. art. form. as. well. as. overcoming. their. internal. conflicts.,"Even after having risen to the utmost rank of shin'uchi, Yotarou struggles to find his own identity in the world of rakugo. Caught between his master's teachings and the late Sukeroku's unique style, his performance lacks an important ingredient—ego. And while his popularity packs the theaters, he is but one of the few; rakugo is under threat of being eclipsed. Meanwhile Yakumo, regarded by many as the last bastion of preserving the popularity of rakugo, struggles to cope with his elderly state. Even though his performances are still stellar, he fears that he is nearing his limits. His doubts grow stronger as an old friend creeps ever closer. Konatsu, for her part, attempts to raise her son as a single mother, which Yotarou is heavily opposed to. Instead, he seeks to persuade her to marry him and in turn raise her son as his own. In Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen, the curtains fall on Yotarou and Yakumo's story, tasked with restoring the near-obsolete art form as well as overcoming their internal conflicts.",tv
44942,Shuumatsu no Walküre,"Action, Drama, Fantasy, Mythology, Seinen,",8,The. gods. of. the. world. from. Greek. to. Norse. to. Hindu. mythology. gather. every. one. thousand. years. to. make. one. important. decision:. whether. or. not. to. wipe. out. mankind. Repulsed. by. humanity's. selfishness. the. council. unanimously. votes. to. destroy. all. humans. But. before. the. decree. is. enacted. Brunhilde. one. of. the. 13. Valkyries. of. Valhalla. interrupts. the. meeting. to. give. mankind. a. chance. at. survival. Brunhilde. proposes. the. idea. of. enacting. Ragnarök. an. event. in. which. the. strongest. 13. mortal. warriors. fight. against. 13. gods. in. one-on-one. matches. Although. the. trial. is. ridiculed. by. the. gods. the. demigod. takes. advantage. of. their. pride. and. forces. them. into. an. agreement. However. Brunhilde. herself. must. recruit. the. mightiest. heroes. throughout. humanity's. thousand-year. history. and. guide. them. to. victory. before. they. meet. their. untimely. demise.,"The gods of the world—from Greek to Norse to Hindu mythology—gather every one thousand years to make one important decision: whether or not to wipe out mankind. Repulsed by humanity's selfishness, the council unanimously votes to destroy all humans. But before the decree is enacted, Brunhilde, one of the 13 Valkyries of Valhalla, interrupts the meeting to give mankind a chance at survival. Brunhilde proposes the idea of enacting Ragnarök, an event in which the strongest 13 mortal warriors fight against 13 gods in one-on-one matches. Although the trial is ridiculed by the gods, the demigod takes advantage of their pride and forces them into an agreement. However, Brunhilde herself must recruit the mightiest heroes throughout humanity's thousand-year history and guide them to victory before they meet their untimely demise.",ona
42923,SK∞,"Racing, Sports,",7,"High. school. student. Reki. Kyan. is. passionate. about. one. thing:. skateboarding. When. night. falls. he. heads. to. ""S"". an. illegal. underground. race. inside. a. mine. where. skaters. compete. in. highly. dangerous. situations. After. a. loss. that. results. in. his. skateboard. being. destroyed. and. his. arm. being. broken. Reki. is. now. incapable. of. practicing. at. all. While. working. Reki. runs. into. his. new. classmate. Langa. Hasegawa. a. half-Canadian. and. half-Japanese. boy. with. no. skateboarding. experience. whatsoever. Langa. is. in. desperate. need. of. money. After. they. both. visit. ""S"". when. tasked. by. Reki's. boss. they. get. into. trouble. and. are. forced. into. a. bet. that. requires. Langa. to. skate. in. a. race. However. the. mysterious. transfer. student. holds. a. trump. card. that. Reki. is. unaware. of. one. which. might. help. him. win. the. race. in. the. most. unexpected. way.","High school student Reki Kyan is passionate about one thing: skateboarding. When night falls, he heads to ""S,"" an illegal underground race inside a mine where skaters compete in highly dangerous situations. After a loss that results in his skateboard being destroyed and his arm being broken, Reki is now incapable of practicing at all. While working, Reki runs into his new classmate, Langa Hasegawa, a half-Canadian and half-Japanese boy with no skateboarding experience whatsoever. Langa is in desperate need of money. After they both visit ""S"" when tasked by Reki's boss, they get into trouble and are forced into a bet that requires Langa to skate in a race. However, the mysterious transfer student holds a trump card that Reki is unaware of, one which might help him win the race in the most unexpected way.",tv
48736,Sono Bisque Doll wa Koi wo Suru,"OtakuCulture, Romance, School, Seinen,",8,High. school. student. Wakana. Gojou. spends. his. days. perfecting. the. art. of. making. hina. dolls. hoping. to. eventually. reach. his. grandfather's. level. of. expertise. While. his. fellow. teenagers. busy. themselves. with. pop. culture. Gojou. finds. bliss. in. sewing. clothes. for. his. dolls. Nonetheless. he. goes. to. great. lengths. to. keep. his. unique. hobby. a. secret. as. he. believes. that. he. would. be. ridiculed. were. it. revealed. Enter. Marin. Kitagawa. an. extraordinarily. pretty. girl. whose. confidence. and. poise. are. in. stark. contrast. to. Gojou's. meekness. It. would. defy. common. sense. for. the. friendless. Gojou. to. mix. with. the. likes. of. Kitagawa. who. is. always. surrounded. by. her. peers. However. the. unimaginable. happens. when. Kitagawa. discovers. Gojou's. prowess. with. a. sewing. machine. and. brightly. confesses. to. him. about. her. own. hobby:. cosplay. Because. her. sewing. skills. are. pitiable. she. decides. to. enlist. his. help. As. Gojou. and. Kitagawa. work. together. on. one. cosplay. outfit. after. another. they. cannot. help. but. grow. close. even. though. their. lives. are. worlds. apart.,"High school student Wakana Gojou spends his days perfecting the art of making hina dolls, hoping to eventually reach his grandfather's level of expertise. While his fellow teenagers busy themselves with pop culture, Gojou finds bliss in sewing clothes for his dolls. Nonetheless, he goes to great lengths to keep his unique hobby a secret, as he believes that he would be ridiculed were it revealed. Enter Marin Kitagawa, an extraordinarily pretty girl whose confidence and poise are in stark contrast to Gojou's meekness. It would defy common sense for the friendless Gojou to mix with the likes of Kitagawa, who is always surrounded by her peers. However, the unimaginable happens when Kitagawa discovers Gojou's prowess with a sewing machine and brightly confesses to him about her own hobby: cosplay. Because her sewing skills are pitiable, she decides to enlist his help. As Gojou and Kitagawa work together on one cosplay outfit after another, they cannot help but grow close—even though their lives are worlds apart.",tv
